﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Vinga A;71380;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;min, 1 gång per dygn;celsius
Lufttemperatur;max, 1 gång per dygn;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1927-04-01 00:00:00;1997-11-30 23:59:59;19.0;57.6322;11.6061
2007-06-01 00:00:00;2026-04-30 23:59:59;18.205;57.6322;11.6048

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;Lufttemperatur;Kvalitet;;Tidsutsnitt:
2014-01-02 18:00:01;2014-01-03 18:00:00;2014-01-03;4.9;Y;6.4;Y
2014-01-03 18:00:01;2014-01-04 18:00:00;2014-01-04;5.3;Y;6.8;Y
2014-01-04 18:00:01;2014-01-05 18:00:00;2014-01-05;4.7;Y;5.9;Y
2014-01-05 18:00:01;2014-01-06 18:00:00;2014-01-06;4.5;Y;6.4;Y
2014-01-06 18:00:01;2014-01-07 18:00:00;2014-01-07;6.3;Y;7.1;Y
2014-01-07 18:00:01;2014-01-08 18:00:00;2014-01-08;6.0;Y;6.9;Y
2014-01-08 18:00:01;2014-01-09 18:00:00;2014-01-09;3.2;Y;6.6;Y
2014-01-09 18:00:01;2014-01-10 18:00:00;2014-01-10;2.3;Y;4.7;Y
2014-01-10 18:00:01;2014-01-11 18:00:00;2014-01-11;4.7;Y;6.0;Y
2014-01-11 18:00:01;2014-01-12 18:00:00;2014-01-12;-3.7;Y;5.9;Y
2014-01-12 18:00:01;2014-01-13 18:00:00;2014-01-13;-7.0;Y;-2.3;Y
2014-01-13 18:00:01;2014-01-14 18:00:00;2014-01-14;-2.9;Y;1.6;Y
2014-01-14 18:00:01;2014-01-15 18:00:00;2014-01-15;1.2;Y;2.3;Y
2014-01-15 18:00:01;2014-01-16 18:00:00;2014-01-16;-0.3;Y;1.9;Y
2014-01-16 18:00:01;2014-01-17 18:00:00;2014-01-17;-2.4;Y;0.8;Y
2014-01-17 18:00:01;2014-01-18 18:00:00;2014-01-18;-2.8;Y;-0.7;Y
2014-01-18 18:00:01;2014-01-19 18:00:00;2014-01-19;-2.6;Y;-0.5;Y
2014-01-19 18:00:01;2014-01-20 18:00:00;2014-01-20;-2.5;Y;-0.8;Y
2014-01-20 18:00:01;2014-01-21 18:00:00;2014-01-21;-4.8;Y;-2.1;Y
2014-01-21 18:00:01;2014-01-22 18:00:00;2014-01-22;-4.5;Y;-2.5;Y
2014-01-22 18:00:01;2014-01-23 18:00:00;2014-01-23;-3.8;Y;-2.3;Y
2014-01-23 18:00:01;2014-01-24 18:00:00;2014-01-24;-4.3;Y;-2.2;Y
2014-01-24 18:00:01;2014-01-25 18:00:00;2014-01-25;-4.2;Y;-1.3;Y
2014-01-25 18:00:01;2014-01-26 18:00:00;2014-01-26;-6.6;Y;-2.2;Y
2014-01-26 18:00:01;2014-01-27 18:00:00;2014-01-27;-4.4;Y;-1.5;Y
2014-01-27 18:00:01;2014-01-28 18:00:00;2014-01-28;-2.5;Y;0.3;Y
2014-01-28 18:00:01;2014-01-29 18:00:00;2014-01-29;-3.3;Y;0.5;Y
2014-01-29 18:00:01;2014-01-30 18:00:00;2014-01-30;-4.3;Y;-2.3;Y
2014-01-30 18:00:01;2014-01-31 18:00:00;2014-01-31;-3.6;Y;-2.2;Y
2014-01-31 18:00:01;2014-02-01 18:00:00;2014-02-01;-2.5;Y;2.3;Y
2014-02-01 18:00:01;2014-02-02 18:00:00;2014-02-02;0.7;Y;2.2;Y
2014-02-02 18:00:01;2014-02-03 18:00:00;2014-02-03;0.0;Y;2.7;Y
2014-02-03 18:00:01;2014-02-04 18:00:00;2014-02-04;0.9;Y;2.1;Y
2014-02-04 18:00:01;2014-02-05 18:00:00;2014-02-05;0.5;Y;3.2;Y
2014-02-05 18:00:01;2014-02-06 18:00:00;2014-02-06;0.9;Y;3.1;Y
2014-02-06 18:00:01;2014-02-07 18:00:00;2014-02-07;2.2;Y;3.3;Y
2014-02-07 18:00:01;2014-02-08 18:00:00;2014-02-08;2.1;Y;3.6;Y
2014-02-08 18:00:01;2014-02-09 18:00:00;2014-02-09;2.3;Y;3.6;Y
2014-02-09 18:00:01;2014-02-10 18:00:00;2014-02-10;1.6;Y;4.0;Y
2014-02-10 18:00:01;2014-02-11 18:00:00;2014-02-11;1.9;Y;4.5;Y
2014-02-11 18:00:01;2014-02-12 18:00:00;2014-02-12;1.2;Y;3.4;Y
2014-02-12 18:00:01;2014-02-13 18:00:00;2014-02-13;0.6;Y;3.5;Y
2014-02-13 18:00:01;2014-02-14 18:00:00;2014-02-14;2.1;Y;3.5;Y
2014-02-14 18:00:01;2014-02-15 18:00:00;2014-02-15;1.8;Y;5.1;Y
2014-02-15 18:00:01;2014-02-16 18:00:00;2014-02-16;3.5;Y;5.2;Y
2014-02-16 18:00:01;2014-02-17 18:00:00;2014-02-17;3.6;Y;5.1;Y
2014-02-17 18:00:01;2014-02-18 18:00:00;2014-02-18;2.5;Y;4.1;Y
2014-02-18 18:00:01;2014-02-19 18:00:00;2014-02-19;2.6;Y;3.7;Y
2014-02-19 18:00:01;2014-02-20 18:00:00;2014-02-20;0.6;Y;2.8;Y
2014-02-20 18:00:01;2014-02-21 18:00:00;2014-02-21;2.7;Y;5.7;Y
2014-02-21 18:00:01;2014-02-22 18:00:00;2014-02-22;3.4;Y;4.6;Y
2014-02-22 18:00:01;2014-02-23 18:00:00;2014-02-23;3.8;Y;4.8;Y
2014-02-23 18:00:01;2014-02-24 18:00:00;2014-02-24;3.8;Y;5.3;Y
2014-02-24 18:00:01;2014-02-25 18:00:00;2014-02-25;3.5;Y;6.6;Y
2014-02-25 18:00:01;2014-02-26 18:00:00;2014-02-26;3.7;Y;4.8;Y
2014-02-26 18:00:01;2014-02-27 18:00:00;2014-02-27;2.0;Y;4.7;Y
2014-02-27 18:00:01;2014-02-28 18:00:00;2014-02-28;2.4;Y;5.3;Y
2014-02-28 18:00:01;2014-03-01 18:00:00;2014-03-01;1.5;Y;4.3;Y
2014-03-01 18:00:01;2014-03-02 18:00:00;2014-03-02;1.8;Y;3.7;Y
2014-03-02 18:00:01;2014-03-03 18:00:00;2014-03-03;2.1;Y;6.4;Y
2014-03-03 18:00:01;2014-03-04 18:00:00;2014-03-04;3.7;Y;6.0;Y
2014-03-04 18:00:01;2014-03-05 18:00:00;2014-03-05;2.8;Y;5.5;Y
2014-03-05 18:00:01;2014-03-06 18:00:00;2014-03-06;3.4;Y;4.4;Y
2014-03-06 18:00:01;2014-03-07 18:00:00;2014-03-07;4.2;Y;5.7;Y
2014-03-07 18:00:01;2014-03-08 18:00:00;2014-03-08;4.1;Y;6.4;Y
2014-03-08 18:00:01;2014-03-09 18:00:00;2014-03-09;4.2;Y;5.8;Y
2014-03-09 18:00:01;2014-03-10 18:00:00;2014-03-10;3.7;Y;5.8;Y
2014-03-10 18:00:01;2014-03-11 18:00:00;2014-03-11;2.3;Y;7.7;Y
2014-03-11 18:00:01;2014-03-12 18:00:00;2014-03-12;3.4;Y;6.9;Y
2014-03-12 18:00:01;2014-03-13 18:00:00;2014-03-13;3.9;Y;7.4;Y
2014-03-13 18:00:01;2014-03-14 18:00:00;2014-03-14;4.1;Y;6.9;Y
2014-03-14 18:00:01;2014-03-15 18:00:00;2014-03-15;5.3;Y;6.7;Y
2014-03-15 18:00:01;2014-03-16 18:00:00;2014-03-16;5.0;Y;6.8;Y
2014-03-16 18:00:01;2014-03-17 18:00:00;2014-03-17;5.9;Y;7.0;Y
2014-03-17 18:00:01;2014-03-18 18:00:00;2014-03-18;5.1;Y;6.9;Y
2014-03-18 18:00:01;2014-03-19 18:00:00;2014-03-19;5.3;Y;8.0;Y
2014-03-19 18:00:01;2014-03-20 18:00:00;2014-03-20;6.4;Y;9.4;Y
2014-03-20 18:00:01;2014-03-21 18:00:00;2014-03-21;6.2;Y;9.0;Y
2014-03-21 18:00:01;2014-03-22 18:00:00;2014-03-22;5.1;Y;6.5;Y
2014-03-22 18:00:01;2014-03-23 18:00:00;2014-03-23;4.5;Y;6.5;Y
2014-03-23 18:00:01;2014-03-24 18:00:00;2014-03-24;4.4;Y;8.1;Y
2014-03-24 18:00:01;2014-03-25 18:00:00;2014-03-25;1.7;Y;8.5;Y
2014-03-25 18:00:01;2014-03-26 18:00:00;2014-03-26;4.0;Y;7.3;Y
2014-03-26 18:00:01;2014-03-27 18:00:00;2014-03-27;2.0;Y;6.0;Y
2014-03-27 18:00:01;2014-03-28 18:00:00;2014-03-28;3.8;Y;14.1;Y
2014-03-28 18:00:01;2014-03-29 18:00:00;2014-03-29;4.2;Y;11.0;Y
2014-03-29 18:00:01;2014-03-30 18:00:00;2014-03-30;4.5;Y;8.8;Y
2014-03-30 18:00:01;2014-03-31 18:00:00;2014-03-31;4.9;Y;10.8;Y
2014-03-31 18:00:01;2014-04-01 18:00:00;2014-04-01;2.4;Y;8.4;Y
2014-04-01 18:00:01;2014-04-02 18:00:00;2014-04-02;3.3;Y;7.8;Y
2014-04-02 18:00:01;2014-04-03 18:00:00;2014-04-03;1.9;Y;9.8;Y
2014-04-03 18:00:01;2014-04-04 18:00:00;2014-04-04;3.3;Y;7.8;Y
2014-04-04 18:00:01;2014-04-05 18:00:00;2014-04-05;1.8;Y;6.0;Y
2014-04-05 18:00:01;2014-04-06 18:00:00;2014-04-06;5.8;Y;7.0;Y
2014-04-06 18:00:01;2014-04-07 18:00:00;2014-04-07;6.8;Y;10.5;Y
2014-04-07 18:00:01;2014-04-08 18:00:00;2014-04-08;6.9;Y;10.2;Y
2014-04-08 18:00:01;2014-04-09 18:00:00;2014-04-09;3.8;Y;7.1;Y
2014-04-09 18:00:01;2014-04-10 18:00:00;2014-04-10;4.0;Y;5.9;Y
2014-04-10 18:00:01;2014-04-11 18:00:00;2014-04-11;5.3;Y;9.5;Y
2014-04-11 18:00:01;2014-04-12 18:00:00;2014-04-12;5.3;Y;7.3;Y
2014-04-12 18:00:01;2014-04-13 18:00:00;2014-04-13;6.2;Y;8.7;Y
2014-04-13 18:00:01;2014-04-14 18:00:00;2014-04-14;5.1;Y;9.5;Y
2014-04-14 18:00:01;2014-04-15 18:00:00;2014-04-15;5.3;Y;8.6;Y
2014-04-15 18:00:01;2014-04-16 18:00:00;2014-04-16;5.0;Y;9.0;Y
2014-04-16 18:00:01;2014-04-17 18:00:00;2014-04-17;6.9;Y;8.7;Y
2014-04-17 18:00:01;2014-04-18 18:00:00;2014-04-18;5.5;Y;10.9;Y
2014-04-18 18:00:01;2014-04-19 18:00:00;2014-04-19;5.3;Y;11.1;Y
2014-04-19 18:00:01;2014-04-20 18:00:00;2014-04-20;7.3;Y;17.0;Y
2014-04-20 18:00:01;2014-04-21 18:00:00;2014-04-21;8.7;Y;19.7;Y
2014-04-21 18:00:01;2014-04-22 18:00:00;2014-04-22;10.7;Y;16.3;Y
2014-04-22 18:00:01;2014-04-23 18:00:00;2014-04-23;10.0;Y;15.4;Y
2014-04-23 18:00:01;2014-04-24 18:00:00;2014-04-24;4.3;Y;13.6;Y
2014-04-24 18:00:01;2014-04-25 18:00:00;2014-04-25;8.6;Y;14.2;Y
2014-04-25 18:00:01;2014-04-26 18:00:00;2014-04-26;8.8;Y;15.1;Y
2014-04-26 18:00:01;2014-04-27 18:00:00;2014-04-27;9.6;Y;15.3;Y
2014-04-27 18:00:01;2014-04-28 18:00:00;2014-04-28;9.7;Y;13.1;Y
2014-04-28 18:00:01;2014-04-29 18:00:00;2014-04-29;10.8;Y;13.9;Y
2014-04-29 18:00:01;2014-04-30 18:00:00;2014-04-30;7.7;Y;12.6;Y
2014-04-30 18:00:01;2014-05-01 18:00:00;2014-05-01;3.3;Y;11.5;Y
2014-05-01 18:00:01;2014-05-02 18:00:00;2014-05-02;5.7;Y;11.5;Y
2014-05-02 18:00:01;2014-05-03 18:00:00;2014-05-03;7.8;Y;11.2;Y
2014-05-03 18:00:01;2014-05-04 18:00:00;2014-05-04;5.1;Y;10.2;Y
2014-05-04 18:00:01;2014-05-05 18:00:00;2014-05-05;7.2;Y;10.8;Y
2014-05-05 18:00:01;2014-05-06 18:00:00;2014-05-06;7.8;Y;10.3;Y
2014-05-06 18:00:01;2014-05-07 18:00:00;2014-05-07;7.1;Y;10.1;Y
2014-05-07 18:00:01;2014-05-08 18:00:00;2014-05-08;8.3;Y;11.6;Y
2014-05-08 18:00:01;2014-05-09 18:00:00;2014-05-09;7.6;Y;11.5;Y
2014-05-09 18:00:01;2014-05-10 18:00:00;2014-05-10;7.3;Y;12.8;Y
2014-05-10 18:00:01;2014-05-11 18:00:00;2014-05-11;9.3;Y;12.8;Y
2014-05-11 18:00:01;2014-05-12 18:00:00;2014-05-12;9.5;Y;13.8;Y
2014-05-12 18:00:01;2014-05-13 18:00:00;2014-05-13;9.8;Y;13.4;Y
2014-05-13 18:00:01;2014-05-14 18:00:00;2014-05-14;9.9;Y;14.3;Y
2014-05-14 18:00:01;2014-05-15 18:00:00;2014-05-15;9.3;Y;15.5;Y
2014-05-15 18:00:01;2014-05-16 18:00:00;2014-05-16;10.5;Y;14.7;Y
2014-05-16 18:00:01;2014-05-17 18:00:00;2014-05-17;11.0;Y;16.3;Y
2014-05-17 18:00:01;2014-05-18 18:00:00;2014-05-18;11.8;Y;16.2;Y
2014-05-18 18:00:01;2014-05-19 18:00:00;2014-05-19;11.6;Y;17.3;Y
2014-05-19 18:00:01;2014-05-20 18:00:00;2014-05-20;12.5;Y;15.6;Y
2014-05-20 18:00:01;2014-05-21 18:00:00;2014-05-21;12.8;Y;19.8;Y
2014-05-21 18:00:01;2014-05-22 18:00:00;2014-05-22;15.8;Y;20.6;Y
2014-05-22 18:00:01;2014-05-23 18:00:00;2014-05-23;15.3;Y;22.3;Y
2014-05-23 18:00:01;2014-05-24 18:00:00;2014-05-24;13.5;Y;18.8;Y
2014-05-24 18:00:01;2014-05-25 18:00:00;2014-05-25;13.1;Y;18.6;Y
2014-05-25 18:00:01;2014-05-26 18:00:00;2014-05-26;12.6;Y;16.9;Y
2014-05-26 18:00:01;2014-05-27 18:00:00;2014-05-27;11.4;Y;17.2;Y
2014-05-27 18:00:01;2014-05-28 18:00:00;2014-05-28;6.6;Y;16.4;Y
2014-05-28 18:00:01;2014-05-29 18:00:00;2014-05-29;9.1;Y;16.7;Y
2014-05-29 18:00:01;2014-05-30 18:00:00;2014-05-30;13.1;Y;18.3;Y
2014-05-30 18:00:01;2014-05-31 18:00:00;2014-05-31;12.7;Y;17.1;Y
2014-05-31 18:00:01;2014-06-01 18:00:00;2014-06-01;12.4;Y;18.3;Y
2014-06-01 18:00:01;2014-06-02 18:00:00;2014-06-02;15.0;Y;19.2;Y
2014-06-02 18:00:01;2014-06-03 18:00:00;2014-06-03;13.2;Y;19.9;Y
2014-06-03 18:00:01;2014-06-04 18:00:00;2014-06-04;14.0;Y;16.0;Y
2014-06-04 18:00:01;2014-06-05 18:00:00;2014-06-05;13.8;Y;18.5;Y
2014-06-05 18:00:01;2014-06-06 18:00:00;2014-06-06;12.4;Y;15.7;Y
2014-06-06 18:00:01;2014-06-07 18:00:00;2014-06-07;9.9;Y;17.4;Y
2014-06-07 18:00:01;2014-06-08 18:00:00;2014-06-08;15.6;Y;18.9;Y
2014-06-08 18:00:01;2014-06-09 18:00:00;2014-06-09;14.9;Y;19.1;Y
2014-06-09 18:00:01;2014-06-10 18:00:00;2014-06-10;15.6;Y;24.1;Y
2014-06-10 18:00:01;2014-06-11 18:00:00;2014-06-11;17.3;Y;21.5;Y
2014-06-11 18:00:01;2014-06-12 18:00:00;2014-06-12;15.5;Y;19.4;Y
2014-06-12 18:00:01;2014-06-13 18:00:00;2014-06-13;14.8;Y;18.0;Y
2014-06-13 18:00:01;2014-06-14 18:00:00;2014-06-14;12.6;Y;18.0;Y
2014-06-14 18:00:01;2014-06-15 18:00:00;2014-06-15;14.1;Y;18.7;Y
2014-06-15 18:00:01;2014-06-16 18:00:00;2014-06-16;14.3;Y;20.4;Y
2014-06-16 18:00:01;2014-06-17 18:00:00;2014-06-17;12.2;Y;18.6;Y
2014-06-17 18:00:01;2014-06-18 18:00:00;2014-06-18;15.5;Y;19.6;Y
2014-06-18 18:00:01;2014-06-19 18:00:00;2014-06-19;14.9;Y;18.6;Y
2014-06-19 18:00:01;2014-06-20 18:00:00;2014-06-20;12.2;Y;16.3;Y
2014-06-20 18:00:01;2014-06-21 18:00:00;2014-06-21;11.0;Y;15.8;Y
2014-06-21 18:00:01;2014-06-22 18:00:00;2014-06-22;13.1;Y;17.6;Y
2014-06-22 18:00:01;2014-06-23 18:00:00;2014-06-23;13.2;Y;16.8;Y
2014-06-23 18:00:01;2014-06-24 18:00:00;2014-06-24;13.0;Y;18.0;Y
2014-06-24 18:00:01;2014-06-25 18:00:00;2014-06-25;13.7;Y;20.1;Y
2014-06-25 18:00:01;2014-06-26 18:00:00;2014-06-26;15.3;Y;18.7;Y
2014-06-26 18:00:01;2014-06-27 18:00:00;2014-06-27;11.5;Y;17.9;Y
2014-06-27 18:00:01;2014-06-28 18:00:00;2014-06-28;12.3;Y;16.7;Y
2014-06-28 18:00:01;2014-06-29 18:00:00;2014-06-29;13.0;Y;16.1;Y
2014-06-29 18:00:01;2014-06-30 18:00:00;2014-06-30;14.1;Y;17.4;Y
2014-06-30 18:00:01;2014-07-01 18:00:00;2014-07-01;13.6;Y;18.7;Y
2014-07-01 18:00:01;2014-07-02 18:00:00;2014-07-02;13.3;Y;19.1;Y
2014-07-02 18:00:01;2014-07-03 18:00:00;2014-07-03;14.5;Y;18.1;Y
2014-07-03 18:00:01;2014-07-04 18:00:00;2014-07-04;15.3;Y;20.0;Y
2014-07-04 18:00:01;2014-07-05 18:00:00;2014-07-05;17.3;Y;24.0;Y
2014-07-05 18:00:01;2014-07-06 18:00:00;2014-07-06;18.0;Y;21.8;Y
2014-07-06 18:00:01;2014-07-07 18:00:00;2014-07-07;16.3;Y;22.8;Y
2014-07-07 18:00:01;2014-07-08 18:00:00;2014-07-08;15.7;Y;27.8;Y
2014-07-08 18:00:01;2014-07-09 18:00:00;2014-07-09;20.1;Y;28.2;Y
2014-07-09 18:00:01;2014-07-10 18:00:00;2014-07-10;19.0;Y;27.8;Y
2014-07-10 18:00:01;2014-07-11 18:00:00;2014-07-11;19.7;Y;25.6;Y
2014-07-11 18:00:01;2014-07-12 18:00:00;2014-07-12;15.6;Y;23.6;Y
2014-07-12 18:00:01;2014-07-13 18:00:00;2014-07-13;14.6;Y;21.9;Y
2014-07-13 18:00:01;2014-07-14 18:00:00;2014-07-14;16.2;Y;21.8;Y
2014-07-14 18:00:01;2014-07-15 18:00:00;2014-07-15;17.3;Y;20.2;Y
2014-07-15 18:00:01;2014-07-16 18:00:00;2014-07-16;16.2;Y;19.8;Y
2014-07-16 18:00:01;2014-07-17 18:00:00;2014-07-17;16.0;Y;19.5;Y
2014-07-17 18:00:01;2014-07-18 18:00:00;2014-07-18;16.6;Y;20.5;Y
2014-07-18 18:00:01;2014-07-19 18:00:00;2014-07-19;16.4;Y;22.0;Y
2014-07-19 18:00:01;2014-07-20 18:00:00;2014-07-20;18.2;Y;26.2;Y
2014-07-20 18:00:01;2014-07-21 18:00:00;2014-07-21;19.2;Y;28.0;Y
2014-07-21 18:00:01;2014-07-22 18:00:00;2014-07-22;20.2;Y;26.2;Y
2014-07-22 18:00:01;2014-07-23 18:00:00;2014-07-23;20.3;Y;24.6;Y
2014-07-23 18:00:01;2014-07-24 18:00:00;2014-07-24;20.9;Y;25.7;Y
2014-07-24 18:00:01;2014-07-25 18:00:00;2014-07-25;20.8;Y;26.2;Y
2014-07-25 18:00:01;2014-07-26 18:00:00;2014-07-26;19.8;Y;28.4;Y
2014-07-26 18:00:01;2014-07-27 18:00:00;2014-07-27;19.6;Y;23.8;Y
2014-07-27 18:00:01;2014-07-28 18:00:00;2014-07-28;20.4;Y;23.8;Y
2014-07-28 18:00:01;2014-07-29 18:00:00;2014-07-29;19.2;Y;24.1;Y
2014-07-29 18:00:01;2014-07-30 18:00:00;2014-07-30;18.8;Y;22.3;Y
2014-07-30 18:00:01;2014-07-31 18:00:00;2014-07-31;16.3;Y;21.7;Y
2014-07-31 18:00:01;2014-08-01 18:00:00;2014-08-01;18.7;Y;21.9;Y
2014-08-01 18:00:01;2014-08-02 18:00:00;2014-08-02;19.5;Y;25.1;Y
2014-08-02 18:00:01;2014-08-03 18:00:00;2014-08-03;18.5;Y;24.4;Y
2014-08-03 18:00:01;2014-08-04 18:00:00;2014-08-04;18.8;Y;20.7;Y
2014-08-04 18:00:01;2014-08-05 18:00:00;2014-08-05;18.9;Y;21.3;Y
2014-08-05 18:00:01;2014-08-06 18:00:00;2014-08-06;17.9;Y;22.1;Y
2014-08-06 18:00:01;2014-08-07 18:00:00;2014-08-07;19.4;Y;21.6;Y
2014-08-07 18:00:01;2014-08-08 18:00:00;2014-08-08;16.9;Y;21.9;Y
2014-08-08 18:00:01;2014-08-09 18:00:00;2014-08-09;16.5;Y;22.7;Y
2014-08-09 18:00:01;2014-08-10 18:00:00;2014-08-10;17.8;Y;21.6;Y
2014-08-10 18:00:01;2014-08-11 18:00:00;2014-08-11;15.5;Y;21.3;Y
2014-08-11 18:00:01;2014-08-12 18:00:00;2014-08-12;15.1;Y;19.1;Y
2014-08-12 18:00:01;2014-08-13 18:00:00;2014-08-13;13.7;Y;18.7;Y
2014-08-13 18:00:01;2014-08-14 18:00:00;2014-08-14;16.0;Y;19.0;Y
2014-08-14 18:00:01;2014-08-15 18:00:00;2014-08-15;15.7;Y;19.4;Y
2014-08-15 18:00:01;2014-08-16 18:00:00;2014-08-16;16.1;Y;18.8;Y
2014-08-16 18:00:01;2014-08-17 18:00:00;2014-08-17;14.3;Y;17.1;Y
2014-08-17 18:00:01;2014-08-18 18:00:00;2014-08-18;13.5;Y;17.3;Y
2014-08-18 18:00:01;2014-08-19 18:00:00;2014-08-19;13.3;Y;17.0;Y
2014-08-19 18:00:01;2014-08-20 18:00:00;2014-08-20;15.1;Y;17.7;Y
2014-08-20 18:00:01;2014-08-21 18:00:00;2014-08-21;14.1;Y;17.0;Y
2014-08-21 18:00:01;2014-08-22 18:00:00;2014-08-22;13.6;Y;16.3;Y
2014-08-22 18:00:01;2014-08-23 18:00:00;2014-08-23;13.8;Y;16.8;Y
2014-08-23 18:00:01;2014-08-24 18:00:00;2014-08-24;13.4;Y;16.8;Y
2014-08-24 18:00:01;2014-08-25 18:00:00;2014-08-25;13.9;Y;17.4;Y
2014-08-25 18:00:01;2014-08-26 18:00:00;2014-08-26;11.5;Y;17.8;Y
2014-08-26 18:00:01;2014-08-27 18:00:00;2014-08-27;14.3;Y;17.8;Y
2014-08-27 18:00:01;2014-08-28 18:00:00;2014-08-28;15.5;Y;18.3;Y
2014-08-28 18:00:01;2014-08-29 18:00:00;2014-08-29;14.1;Y;18.0;Y
2014-08-29 18:00:01;2014-08-30 18:00:00;2014-08-30;13.4;Y;16.6;Y
2014-08-30 18:00:01;2014-08-31 18:00:00;2014-08-31;13.4;Y;17.1;Y
2014-08-31 18:00:01;2014-09-01 18:00:00;2014-09-01;12.6;Y;19.1;Y
2014-09-01 18:00:01;2014-09-02 18:00:00;2014-09-02;15.6;Y;17.4;Y
2014-09-02 18:00:01;2014-09-03 18:00:00;2014-09-03;16.0;Y;18.4;Y
2014-09-03 18:00:01;2014-09-04 18:00:00;2014-09-04;14.5;Y;18.0;Y
2014-09-04 18:00:01;2014-09-05 18:00:00;2014-09-05;13.6;Y;17.0;Y
2014-09-05 18:00:01;2014-09-06 18:00:00;2014-09-06;15.1;Y;21.8;Y
2014-09-06 18:00:01;2014-09-07 18:00:00;2014-09-07;14.3;Y;19.7;Y
2014-09-07 18:00:01;2014-09-08 18:00:00;2014-09-08;12.4;Y;17.6;Y
2014-09-08 18:00:01;2014-09-09 18:00:00;2014-09-09;12.1;Y;16.7;Y
2014-09-09 18:00:01;2014-09-10 18:00:00;2014-09-10;12.5;Y;19.0;Y
2014-09-10 18:00:01;2014-09-11 18:00:00;2014-09-11;13.1;Y;18.8;Y
2014-09-11 18:00:01;2014-09-12 18:00:00;2014-09-12;13.5;Y;18.6;Y
2014-09-12 18:00:01;2014-09-13 18:00:00;2014-09-13;14.6;Y;19.1;Y
2014-09-13 18:00:01;2014-09-14 18:00:00;2014-09-14;12.3;Y;19.1;Y
2014-09-14 18:00:01;2014-09-15 18:00:00;2014-09-15;12.0;Y;20.1;Y
2014-09-15 18:00:01;2014-09-16 18:00:00;2014-09-16;11.2;Y;19.1;Y
2014-09-16 18:00:01;2014-09-17 18:00:00;2014-09-17;11.4;Y;17.1;Y
2014-09-17 18:00:01;2014-09-18 18:00:00;2014-09-18;12.3;Y;19.7;Y
2014-09-18 18:00:01;2014-09-19 18:00:00;2014-09-19;12.7;Y;19.2;Y
2014-09-19 18:00:01;2014-09-20 18:00:00;2014-09-20;11.7;Y;17.7;Y
2014-09-20 18:00:01;2014-09-21 18:00:00;2014-09-21;13.4;Y;16.3;Y
2014-09-21 18:00:01;2014-09-22 18:00:00;2014-09-22;8.9;Y;14.3;Y
2014-09-22 18:00:01;2014-09-23 18:00:00;2014-09-23;8.6;Y;13.4;Y
2014-09-23 18:00:01;2014-09-24 18:00:00;2014-09-24;12.4;Y;14.0;Y
2014-09-24 18:00:01;2014-09-25 18:00:00;2014-09-25;12.2;Y;14.6;Y
2014-09-25 18:00:01;2014-09-26 18:00:00;2014-09-26;13.5;Y;16.4;Y
2014-09-26 18:00:01;2014-09-27 18:00:00;2014-09-27;13.8;Y;15.8;Y
2014-09-27 18:00:01;2014-09-28 18:00:00;2014-09-28;13.2;Y;16.0;Y
2014-09-28 18:00:01;2014-09-29 18:00:00;2014-09-29;13.8;Y;16.2;Y
2014-09-29 18:00:01;2014-09-30 18:00:00;2014-09-30;10.5;Y;16.5;Y
2014-09-30 18:00:01;2014-10-01 18:00:00;2014-10-01;9.4;Y;13.9;Y
2014-10-01 18:00:01;2014-10-02 18:00:00;2014-10-02;12.8;Y;16.1;Y
2014-10-02 18:00:01;2014-10-03 18:00:00;2014-10-03;12.2;Y;14.5;Y
2014-10-03 18:00:01;2014-10-04 18:00:00;2014-10-04;14.3;Y;16.4;Y
2014-10-04 18:00:01;2014-10-05 18:00:00;2014-10-05;11.0;Y;15.5;Y
2014-10-05 18:00:01;2014-10-06 18:00:00;2014-10-06;10.8;Y;14.4;Y
2014-10-06 18:00:01;2014-10-07 18:00:00;2014-10-07;8.6;Y;12.3;Y
2014-10-07 18:00:01;2014-10-08 18:00:00;2014-10-08;11.8;Y;14.0;Y
2014-10-08 18:00:01;2014-10-09 18:00:00;2014-10-09;11.6;Y;15.0;Y
2014-10-09 18:00:01;2014-10-10 18:00:00;2014-10-10;11.9;Y;14.6;Y
2014-10-10 18:00:01;2014-10-11 18:00:00;2014-10-11;12.4;Y;14.2;Y
2014-10-11 18:00:01;2014-10-12 18:00:00;2014-10-12;12.1;Y;14.6;Y
2014-10-12 18:00:01;2014-10-13 18:00:00;2014-10-13;11.3;Y;13.1;Y
2014-10-13 18:00:01;2014-10-14 18:00:00;2014-10-14;6.9;Y;11.3;Y
2014-10-14 18:00:01;2014-10-15 18:00:00;2014-10-15;7.9;Y;9.5;Y
2014-10-15 18:00:01;2014-10-16 18:00:00;2014-10-16;8.3;Y;10.8;Y
2014-10-16 18:00:01;2014-10-17 18:00:00;2014-10-17;9.4;Y;11.2;Y
2014-10-17 18:00:01;2014-10-18 18:00:00;2014-10-18;9.0;Y;13.1;Y
